"Sygdom";"Sæson";"Uge";"Regionskode";"Region";"Aldersgruppe";"Køn";"Antal borgere";"Antal tests";"Antal Bekræftede tilfælde";"Antal nye indlæggelser";"Antal døde";"Positivprocent";"Bekræftede tilfælde pr. 100.000 borgere";"Antal tests pr. 100.000 borgere";"Nye indlæggelser pr. 100.000 borgere";"timestamp_2026-07-07T11:15:03.729"
INFLA;2015/2016;2015-U41;1082;Midtjylland;00-01;K;12931;3;0;0;0;0,00;0,00;23,20;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;00-01;M;13531;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;02-06;Alle;73068;2;0;0;0;0,00;0,00;2,74;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;02-06;K;35650;1;0;0;0;0,00;0,00;2,81;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;02-06;M;37418;1;0;0;0;0,00;0,00;2,67;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;07-14;Alle;126279;4;0;0;0;0,00;0,00;3,17;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;07-14;K;61889;3;0;0;0;0,00;0,00;4,85;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;07-14;M;64390;1;0;0;0;0,00;0,00;1,55;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;15-44;Alle;495924;7;0;0;0;0,00;0,00;1,41;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;15-44;K;243142;6;0;0;0;0,00;0,00;2,47;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;15-44;M;252782;1;0;0;0;0,00;0,00;0,40;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;45-64;Alle;338176;9;0;0;0;0,00;0,00;2,66;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;45-64;K;168369;4;0;0;0;0,00;0,00;2,38;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;45-64;M;169807;5;0;0;0;0,00;0,00;2,94;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;65-74;Alle;138953;6;0;0;0;0,00;0,00;4,32;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;65-74;K;70448;4;0;0;0;0,00;0,00;5,68;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;65-74;M;68505;2;0;0;0;0,00;0,00;2,92;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;75-84;Alle;68947;2;0;0;0;0,00;0,00;2,90;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;75-84;K;37819;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;75-84;M;31128;2;0;0;0;0,00;0,00;6,43;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;85+;Alle;25957;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;85+;K;17125;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;85+;M;8832;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;Alle;Alle;1293766;33;0;0;0;0,00;0,00;2,55;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;Alle;K;647373;21;0;0;0;0,00;0,00;3,24;0,00;
INFLA;2015/2016;2015-U41;1082;Midtjylland;Alle;M;646393;12;0;0;0;0,00;0,00;1,86;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;00-01;Alle;10869;1;0;0;0;0,00;0,00;9,20;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;00-01;K;5307;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;00-01;M;5562;1;0;0;0;0,00;0,00;17,98;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;02-06;Alle;30144;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;02-06;K;14668;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;02-06;M;15476;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;07-14;Alle;53873;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;07-14;K;26129;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;07-14;M;27744;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;15-44;Alle;212683;3;0;0;0;0,00;0,00;1,41;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;15-44;K;101880;2;0;0;0;0,00;0,00;1,96;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;15-44;M;110803;1;0;0;0;0,00;0,00;0,90;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;45-64;Alle;159480;2;0;0;0;0,00;0,00;1,25;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;45-64;K;79232;2;0;0;0;0,00;0,00;2,52;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;45-64;M;80248;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;65-74;Alle;70052;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;65-74;K;35375;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;65-74;M;34677;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;75-84;Alle;35792;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;75-84;K;19454;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;75-84;M;16338;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;85+;Alle;13588;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;85+;K;8811;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;85+;M;4777;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;Alle;Alle;586481;6;0;0;0;0,00;0,00;1,02;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;Alle;K;290856;4;0;0;0;0,00;0,00;1,38;0,00;
INFLA;2015/2016;2015-U41;1081;Nordjylland;Alle;M;295625;2;0;0;0;0,00;0,00;0,68;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;00-01;Alle;13907;3;0;0;0;0,00;0,00;21,57;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;00-01;K;6767;2;0;0;0;0,00;0,00;29,56;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;00-01;M;7140;1;0;0;0;0,00;0,00;14,01;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;02-06;Alle;41726;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;02-06;K;20342;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;02-06;M;21384;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;07-14;Alle;80998;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;07-14;K;39289;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;07-14;M;41709;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;15-44;Alle;275412;1;0;0;0;0,00;0,00;0,36;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;15-44;K;135116;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;15-44;M;140296;1;0;0;0;0,00;0,00;0,71;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;45-64;Alle;238841;3;0;0;0;0,00;0,00;1,26;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;45-64;K;119707;3;0;0;0;0,00;0,00;2,51;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;45-64;M;119134;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;65-74;Alle;108676;2;0;0;0;0,00;0,00;1,84;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;65-74;K;55717;2;0;0;0;0,00;0,00;3,59;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;65-74;M;52959;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;75-84;Alle;51243;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;75-84;K;27993;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;75-84;M;23250;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;85+;Alle;17509;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;85+;K;11536;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;85+;M;5973;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;Alle;Alle;828312;9;0;0;0;0,00;0,00;1,09;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;Alle;K;416467;7;0;0;0;0,00;0,00;1,68;0,00;
INFLA;2015/2016;2015-U41;1085;Sjælland;Alle;M;411845;2;0;0;0;0,00;0,00;0,49;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;00-01;Alle;22806;3;0;0;0;0,00;0,00;13,15;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;00-01;K;11048;1;0;0;0;0,00;0,00;9,05;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;00-01;M;11758;2;0;0;0;0,00;0,00;17,01;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;02-06;Alle;65228;1;0;0;0;0,00;0,00;1,53;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;02-06;K;31701;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;02-06;M;33527;1;0;0;0;0,00;0,00;2,98;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;07-14;Alle;116061;3;0;0;0;0,00;0,00;2,58;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;07-14;K;56859;1;0;0;0;0,00;0,00;1,76;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;07-14;M;59202;2;0;0;0;0,00;0,00;3,38;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;15-44;Alle;431473;16;0;0;0;0,00;0,00;3,71;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;15-44;K;210582;11;0;0;0;0,00;0,00;5,22;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;15-44;M;220891;5;0;0;0;0,00;0,00;2,26;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;45-64;Alle;333690;28;0;0;0;0,00;0,00;8,39;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;45-64;K;165898;12;0;0;0;0,00;0,00;7,23;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;45-64;M;167792;16;0;0;0;0,00;0,00;9,54;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;65-74;Alle;142734;16;0;0;0;0,00;0,00;11,21;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;65-74;K;72735;8;0;0;0;0,00;0,00;11,00;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;65-74;M;69999;8;0;0;0;0,00;0,00;11,43;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;75-84;Alle;74742;11;0;0;0;0,00;0,00;14,72;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;75-84;K;40901;4;0;0;0;0,00;0,00;9,78;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;75-84;M;33841;7;0;0;0;0,00;0,00;20,68;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;85+;Alle;27511;4;0;0;0;0,00;0,00;14,54;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;85+;K;18124;1;0;0;0;0,00;0,00;5,52;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;85+;M;9387;3;0;0;0;0,00;0,00;31,96;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;Alle;Alle;1214245;82;0;0;0;0,00;0,00;6,75;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;Alle;K;607848;38;0;0;0;0,00;0,00;6,25;0,00;
INFLA;2015/2016;2015-U41;1083;Syddanmark;Alle;M;606397;44;0;0;0;0,00;0,00;7,26;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;00-01;Alle;114835;44;0;0;0;0,00;0,00;38,32;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;00-01;K;55863;16;0;0;0;0,00;0,00;28,64;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;00-01;M;58972;24;0;0;0;0,00;0,00;40,70;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;02-06;Alle;313315;27;0;0;0;0,00;0,00;8,62;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;02-06;K;152616;13;0;0;0;0,00;0,00;8,52;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;02-06;M;160699;13;0;0;0;0,00;0,00;8,09;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;07-14;Alle;536701;12;0;0;0;0,00;0,00;2,24;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;07-14;K;261670;6;0;0;0;0,00;0,00;2,29;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;07-14;M;275031;6;0;0;0;0,00;0,00;2,18;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;15-44;Alle;2159546;68;0;0;0;0,00;0,00;3,15;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;15-44;K;1065991;32;0;0;0;0,00;0,00;3,00;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;15-44;M;1093555;35;0;0;0;0,00;0,00;3,20;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;45-64;Alle;1508952;56;0;0;0;0,00;0,00;3,71;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;45-64;K;753592;28;0;0;0;0,00;0,00;3,72;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;45-64;M;755360;28;0;0;0;0,00;0,00;3,71;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;65-74;Alle;636921;38;0;0;0;0,00;0,00;5,97;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;65-74;K;327766;15;0;0;0;0,00;0,00;4,58;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;65-74;M;309155;23;0;0;0;0,00;0,00;7,44;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;75-84;Alle;318026;21;0;0;0;0,00;0,00;6,60;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;75-84;K;176428;13;0;0;0;0,00;0,00;7,37;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;75-84;M;141598;8;0;0;0;0,00;0,00;5,65;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;85+;Alle;119069;11;0;0;0;0,00;0,00;9,24;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;85+;K;79537;8;0;0;0;0,00;0,00;10,06;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;85+;M;39532;3;0;0;0;0,00;0,00;7,59;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;Alle;Alle;5707365;277;0;0;0;0,00;0,00;4,85;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;Alle;K;2873463;131;0;0;0;0,00;0,00;4,56;0,00;
INFLA;2015/2016;2015-U42;9999;Alle;Alle;M;2833902;140;0;0;0;0,00;0,00;4,94;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;00-01;Alle;40791;20;0;0;0;0,00;0,00;49,03;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;00-01;K;19810;9;0;0;0;0,00;0,00;45,43;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;00-01;M;20981;11;0;0;0;0,00;0,00;52,43;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;02-06;Alle;103149;16;0;0;0;0,00;0,00;15,51;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;02-06;K;50255;7;0;0;0;0,00;0,00;13,93;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;02-06;M;52894;9;0;0;0;0,00;0,00;17,02;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;07-14;Alle;159490;4;0;0;0;0,00;0,00;2,51;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;07-14;K;77504;4;0;0;0;0,00;0,00;5,16;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;07-14;M;81986;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;15-44;Alle;744054;30;0;0;0;0,00;0,00;4,03;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;15-44;K;375271;13;0;0;0;0,00;0,00;3,46;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;15-44;M;368783;17;0;0;0;0,00;0,00;4,61;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;45-64;Alle;438765;23;0;0;0;0,00;0,00;5,24;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;45-64;K;220386;11;0;0;0;0,00;0,00;4,99;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;45-64;M;218379;12;0;0;0;0,00;0,00;5,50;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;65-74;Alle;176506;15;0;0;0;0,00;0,00;8,50;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;65-74;K;93491;8;0;0;0;0,00;0,00;8,56;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;65-74;M;83015;7;0;0;0;0,00;0,00;8,43;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;75-84;Alle;87302;8;0;0;0;0,00;0,00;9,16;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;75-84;K;50261;5;0;0;0;0,00;0,00;9,95;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;75-84;M;37041;3;0;0;0;0,00;0,00;8,10;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;85+;Alle;34504;7;0;0;0;0,00;0,00;20,29;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;85+;K;23941;4;0;0;0;0,00;0,00;16,71;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;85+;M;10563;3;0;0;0;0,00;0,00;28,40;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;Alle;Alle;1784561;123;0;0;0;0,00;0,00;6,89;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;Alle;K;910919;61;0;0;0;0,00;0,00;6,70;0,00;
INFLA;2015/2016;2015-U42;1084;Hovedstaden;Alle;M;873642;62;0;0;0;0,00;0,00;7,10;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;00-01;Alle;26462;9;0;0;0;0,00;0,00;34,01;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;00-01;K;12931;1;0;0;0;0,00;0,00;7,73;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;00-01;M;13531;8;0;0;0;0,00;0,00;59,12;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;02-06;Alle;73068;5;0;0;0;0,00;0,00;6,84;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;02-06;K;35650;4;0;0;0;0,00;0,00;11,22;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;02-06;M;37418;1;0;0;0;0,00;0,00;2,67;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;07-14;Alle;126279;2;0;0;0;0,00;0,00;1,58;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;07-14;K;61889;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;07-14;M;64390;2;0;0;0;0,00;0,00;3,11;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;15-44;Alle;495924;8;0;0;0;0,00;0,00;1,61;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;15-44;K;243142;5;0;0;0;0,00;0,00;2,06;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;15-44;M;252782;3;0;0;0;0,00;0,00;1,19;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;45-64;Alle;338176;8;0;0;0;0,00;0,00;2,37;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;45-64;K;168369;6;0;0;0;0,00;0,00;3,56;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;45-64;M;169807;2;0;0;0;0,00;0,00;1,18;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;65-74;Alle;138953;5;0;0;0;0,00;0,00;3,60;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;65-74;K;70448;3;0;0;0;0,00;0,00;4,26;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;65-74;M;68505;2;0;0;0;0,00;0,00;2,92;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;75-84;Alle;68947;3;0;0;0;0,00;0,00;4,35;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;75-84;K;37819;2;0;0;0;0,00;0,00;5,29;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;75-84;M;31128;1;0;0;0;0,00;0,00;3,21;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;85+;Alle;25957;2;0;0;0;0,00;0,00;7,71;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;85+;K;17125;2;0;0;0;0,00;0,00;11,68;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;85+;M;8832;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;Alle;Alle;1293766;42;0;0;0;0,00;0,00;3,25;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;Alle;K;647373;23;0;0;0;0,00;0,00;3,55;0,00;
INFLA;2015/2016;2015-U42;1082;Midtjylland;Alle;M;646393;19;0;0;0;0,00;0,00;2,94;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;00-01;Alle;10869;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;00-01;K;5307;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;00-01;M;5562;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;02-06;Alle;30144;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;02-06;K;14668;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;02-06;M;15476;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;07-14;Alle;53873;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;07-14;K;26129;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;07-14;M;27744;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;15-44;Alle;212683;3;0;0;0;0,00;0,00;1,41;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;15-44;K;101880;1;0;0;0;0,00;0,00;0,98;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;15-44;M;110803;2;0;0;0;0,00;0,00;1,81;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;45-64;Alle;159480;1;0;0;0;0,00;0,00;0,63;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;45-64;K;79232;1;0;0;0;0,00;0,00;1,26;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;45-64;M;80248;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;65-74;Alle;70052;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;65-74;K;35375;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;65-74;M;34677;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;75-84;Alle;35792;1;0;0;0;0,00;0,00;2,79;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;75-84;K;19454;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;75-84;M;16338;1;0;0;0;0,00;0,00;6,12;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;85+;Alle;13588;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;85+;K;8811;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;85+;M;4777;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;Alle;Alle;586481;5;0;0;0;0,00;0,00;0,85;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;Alle;K;290856;2;0;0;0;0,00;0,00;0,69;0,00;
INFLA;2015/2016;2015-U42;1081;Nordjylland;Alle;M;295625;3;0;0;0;0,00;0,00;1,01;0,00;
INFLA;2015/2016;2015-U42;1085;Sjælland;00-01;Alle;13907;1;0;0;0;0,00;0,00;7,19;0,00;
INFLA;2015/2016;2015-U42;1085;Sjælland;00-01;K;6767;1;0;0;0;0,00;0,00;14,78;0,00;
INFLA;2015/2016;2015-U42;1085;Sjælland;00-01;M;7140;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1085;Sjælland;02-06;Alle;41726;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1085;Sjælland;02-06;K;20342;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1085;Sjælland;02-06;M;21384;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1085;Sjælland;07-14;Alle;80998;1;0;0;0;0,00;0,00;1,23;0,00;
INFLA;2015/2016;2015-U42;1085;Sjælland;07-14;K;39289;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2015/2016;2015-U42;1085;Sjælland;07-14;M;41709;1;0;0;0;0,00;0,00;2,40;0,00;
INFLA;2015/2016;2015-U42;1085;Sjælland;15-44;Alle;275412;4;0;0;0;0,00;0,00;1,45;0,00;
