"Sygdom";"Sæson";"Uge";"Regionskode";"Region";"Aldersgruppe";"Køn";"Antal borgere";"Antal testede personer";"Antal Bekræftede tilfælde";"Antal nye indlæggelser";"Antal døde";"Positivprocent";"Bekræftede tilfælde pr. 100.000 borgere";"Testede personer pr. 100.000 borgere";"Nye indlæggelser pr. 100.000 borgere";"timestamp_2025-06-24T11:25:02.299"
RSV;2022/2023;2023-U07;1081;Nordjylland;07. 15-44 år;M;110743;51;0;0;0;0,00;0,00;46,05;0,00;
RSV;2022/2023;2023-U07;1081;Nordjylland;08. 45-64 år;Alle;155394;92;1;0;0;0,01;0,64;59,20;0,00;
RSV;2022/2023;2023-U07;1081;Nordjylland;08. 45-64 år;K;77308;48;0;0;0;0,00;0,00;62,09;0,00;
RSV;2022/2023;2023-U07;1081;Nordjylland;08. 45-64 år;M;78086;44;1;0;0;0,02;1,28;56,35;0,00;
RSV;2022/2023;2023-U07;1081;Nordjylland;09. 65-74 år;Alle;69511;67;1;0;0;0,01;1,44;96,39;0,00;
RSV;2022/2023;2023-U07;1081;Nordjylland;09. 65-74 år;K;35255;32;0;0;0;0,00;0,00;90,77;0,00;
RSV;2022/2023;2023-U07;1081;Nordjylland;09. 65-74 år;M;34256;35;1;0;0;0,03;2,92;102,17;0,00;
RSV;2022/2023;2023-U07;1081;Nordjylland;10. 75-84 år;Alle;49861;83;2;0;0;0,02;4,01;166,46;0,00;
RSV;2022/2023;2023-U07;1081;Nordjylland;10. 75-84 år;K;26410;31;1;0;0;0,03;3,79;117,38;0,00;
RSV;2022/2023;2023-U07;1081;Nordjylland;10. 75-84 år;M;23451;52;1;0;0;0,02;4,26;221,74;0,00;
RSV;2022/2023;2023-U07;1081;Nordjylland;11. 85+ år;Alle;15236;35;0;0;0;0,00;0,00;229,72;0,00;
RSV;2022/2023;2023-U07;1081;Nordjylland;11. 85+ år;K;9338;18;0;0;0;0,00;0,00;192,76;0,00;
RSV;2022/2023;2023-U07;1081;Nordjylland;11. 85+ år;M;5898;17;0;0;0;0,00;0,00;288,23;0,00;
RSV;2022/2023;2023-U07;1081;Nordjylland;Alle;Alle;593713;535;6;0;0;0,01;1,01;90,11;0,00;
RSV;2022/2023;2023-U07;1081;Nordjylland;Alle;K;294467;255;2;0;0;0,01;0,68;86,60;0,00;
RSV;2022/2023;2023-U07;1081;Nordjylland;Alle;M;299246;280;4;0;0;0,01;1,34;93,57;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;01. 0-5 måneder;Alle;3456;24;0;0;0;0,00;0,00;694,44;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;01. 0-5 måneder;K;1643;7;0;0;0;0,00;0,00;426,05;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;01. 0-5 måneder;M;1813;17;0;0;0;0,00;0,00;937,67;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;02. 6-11 måneder;Alle;3773;23;1;0;0;0,04;26,50;609,59;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;02. 6-11 måneder;K;1845;16;1;0;0;0,06;54,20;867,21;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;02. 6-11 måneder;M;1928;7;0;0;0;0,00;0,00;363,07;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;03. 1 år;Alle;7996;37;0;0;0;0,00;0,00;462,73;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;03. 1 år;K;3875;14;0;0;0;0,00;0,00;361,29;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;03. 1 år;M;4121;23;0;0;0;0,00;0,00;558,12;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;04. 2 år;Alle;8124;21;0;0;0;0,00;0,00;258,49;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;04. 2 år;K;3978;7;0;0;0;0,00;0,00;175,97;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;04. 2 år;M;4146;14;0;0;0;0,00;0,00;337,67;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;05. 3-5 år;Alle;25581;48;0;0;0;0,00;0,00;187,64;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;05. 3-5 år;K;12458;25;0;0;0;0,00;0,00;200,67;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;05. 3-5 år;M;13123;23;0;0;0;0,00;0,00;175,26;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;06. 6-14 år;Alle;81833;97;0;0;0;0,00;0,00;118,53;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;06. 6-14 år;K;39677;51;0;0;0;0,00;0,00;128,54;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;06. 6-14 år;M;42156;46;0;0;0;0,00;0,00;109,12;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;07. 15-44 år;Alle;273213;217;2;0;0;0,01;0,73;79,43;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;07. 15-44 år;K;133086;116;0;0;0;0,00;0,00;87,16;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;07. 15-44 år;M;140127;101;2;0;0;0,02;1,43;72,08;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;08. 45-64 år;Alle;243313;112;1;0;0;0,01;0,41;46,03;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;08. 45-64 år;K;122227;74;1;0;0;0,01;0,82;60,54;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;08. 45-64 år;M;121086;38;0;0;0;0,00;0,00;31,38;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;09. 65-74 år;Alle;102864;40;2;0;0;0,05;1,94;38,89;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;09. 65-74 år;K;53115;20;1;0;0;0,05;1,88;37,65;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;09. 65-74 år;M;49749;20;1;0;0;0,05;2,01;40,20;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;10. 75-84 år;Alle;77158;31;2;2;1;0,06;2,59;40,18;2,59;
RSV;2022/2023;2023-U07;1085;Sjælland;10. 75-84 år;K;41373;13;0;0;0;0,00;0,00;31,42;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;10. 75-84 år;M;35785;18;2;2;1;0,11;5,59;50,30;5,59;
RSV;2022/2023;2023-U07;1085;Sjælland;11. 85+ år;Alle;20647;6;0;0;1;0,00;0,00;29,06;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;11. 85+ år;K;12941;3;0;0;0;0,00;0,00;23,18;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;11. 85+ år;M;7706;3;0;0;1;0,00;0,00;38,93;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;Alle;Alle;847958;656;8;2;2;0,01;0,94;77,36;0,24;
RSV;2022/2023;2023-U07;1085;Sjælland;Alle;K;426218;346;3;0;0;0,01;0,70;81,18;0,00;
RSV;2022/2023;2023-U07;1085;Sjælland;Alle;M;421740;310;5;2;2;0,02;1,19;73,51;0,47;
RSV;2022/2023;2023-U07;1083;Syddanmark;01. 0-5 måneder;Alle;5352;20;1;2;0;0,05;18,68;373,69;37,37;
RSV;2022/2023;2023-U07;1083;Syddanmark;01. 0-5 måneder;K;2551;7;0;0;0;0,00;0,00;274,40;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;01. 0-5 måneder;M;2801;13;1;2;0;0,08;35,70;464,12;71,40;
RSV;2022/2023;2023-U07;1083;Syddanmark;02. 6-11 måneder;Alle;5832;12;0;0;0;0,00;0,00;205,76;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;02. 6-11 måneder;K;2817;3;0;0;0;0,00;0,00;106,50;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;02. 6-11 måneder;M;3015;9;0;0;0;0,00;0,00;298,51;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;03. 1 år;Alle;12624;20;0;0;0;0,00;0,00;158,43;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;03. 1 år;K;6205;5;0;0;0;0,00;0,00;80,58;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;03. 1 år;M;6419;15;0;0;0;0,00;0,00;233,68;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;04. 2 år;Alle;12186;11;0;0;0;0,00;0,00;90,27;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;04. 2 år;K;6045;3;0;0;0;0,00;0,00;49,63;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;04. 2 år;M;6141;8;0;0;0;0,00;0,00;130,27;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;05. 3-5 år;Alle;38204;28;0;0;0;0,00;0,00;73,29;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;05. 3-5 år;K;18484;17;0;0;0;0,00;0,00;91,97;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;05. 3-5 år;M;19720;11;0;0;0;0,00;0,00;55,78;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;06. 6-14 år;Alle;120730;47;1;0;0;0,02;0,83;38,93;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;06. 6-14 år;K;58782;18;1;0;0;0,06;1,70;30,62;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;06. 6-14 år;M;61948;29;0;0;0;0,00;0,00;46,81;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;07. 15-44 år;Alle;429598;128;0;0;0;0,00;0,00;29,80;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;07. 15-44 år;K;208854;75;0;0;0;0,00;0,00;35,91;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;07. 15-44 år;M;220744;53;0;0;0;0,00;0,00;24,01;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;08. 45-64 år;Alle;333281;126;1;0;0;0,01;0,30;37,81;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;08. 45-64 år;K;166460;80;1;0;0;0,01;0,60;48,06;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;08. 45-64 år;M;166821;46;0;0;0;0,00;0,00;27,57;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;09. 65-74 år;Alle;142364;65;1;1;0;0,02;0,70;45,66;0,70;
RSV;2022/2023;2023-U07;1083;Syddanmark;09. 65-74 år;K;72795;34;0;0;0;0,00;0,00;46,71;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;09. 65-74 år;M;69569;31;1;1;0;0,03;1,44;44,56;1,44;
RSV;2022/2023;2023-U07;1083;Syddanmark;10. 75-84 år;Alle;103659;82;3;1;0;0,04;2,89;79,11;0,96;
RSV;2022/2023;2023-U07;1083;Syddanmark;10. 75-84 år;K;55383;42;1;0;0;0,02;1,81;75,84;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;10. 75-84 år;M;48276;40;2;1;0;0,05;4,14;82,86;2,07;
RSV;2022/2023;2023-U07;1083;Syddanmark;11. 85+ år;Alle;31821;30;1;1;1;0,03;3,14;94,28;3,14;
RSV;2022/2023;2023-U07;1083;Syddanmark;11. 85+ år;K;20008;16;1;1;1;0,06;5,00;79,97;5,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;11. 85+ år;M;11813;14;0;0;0;0,00;0,00;118,51;0,00;
RSV;2022/2023;2023-U07;1083;Syddanmark;Alle;Alle;1235651;569;8;5;1;0,01;0,65;46,05;0,40;
RSV;2022/2023;2023-U07;1083;Syddanmark;Alle;K;618384;300;4;1;1;0,01;0,65;48,51;0,16;
RSV;2022/2023;2023-U07;1083;Syddanmark;Alle;M;617267;269;4;4;0;0,01;0,65;43,58;0,65;
RSV;2022/2023;2023-U08;9999;Alle;01. 0-5 måneder;Alle;28413;165;5;1;0;0,03;17,60;580,72;3,52;
RSV;2022/2023;2023-U08;9999;Alle;01. 0-5 måneder;K;13721;58;0;0;0;0,00;0,00;422,71;0,00;
RSV;2022/2023;2023-U08;9999;Alle;01. 0-5 måneder;M;14692;106;5;1;0;0,05;34,03;721,48;6,81;
RSV;2022/2023;2023-U08;9999;Alle;02. 6-11 måneder;Alle;29939;105;2;2;0;0,02;6,68;350,71;6,68;
RSV;2022/2023;2023-U08;9999;Alle;02. 6-11 måneder;K;14563;41;0;0;0;0,00;0,00;281,54;0,00;
RSV;2022/2023;2023-U08;9999;Alle;02. 6-11 måneder;M;15376;63;2;2;0;0,03;13,01;409,73;13,01;
RSV;2022/2023;2023-U08;9999;Alle;03. 1 år;Alle;64083;233;3;1;0;0,01;4,68;363,59;1,56;
RSV;2022/2023;2023-U08;9999;Alle;03. 1 år;K;31194;110;3;1;0;0,03;9,62;352,63;3,21;
RSV;2022/2023;2023-U08;9999;Alle;03. 1 år;M;32889;123;0;0;0;0,00;0,00;373,99;0,00;
RSV;2022/2023;2023-U08;9999;Alle;04. 2 år;Alle;62140;88;2;0;0;0,02;3,22;141,62;0,00;
RSV;2022/2023;2023-U08;9999;Alle;04. 2 år;K;30249;39;0;0;0;0,00;0,00;128,93;0,00;
RSV;2022/2023;2023-U08;9999;Alle;04. 2 år;M;31891;49;2;0;0;0,04;6,27;153,65;0,00;
RSV;2022/2023;2023-U08;9999;Alle;05. 3-5 år;Alle;188283;206;2;1;0;0,01;1,06;109,41;0,53;
RSV;2022/2023;2023-U08;9999;Alle;05. 3-5 år;K;91577;80;1;0;0;0,01;1,09;87,36;0,00;
RSV;2022/2023;2023-U08;9999;Alle;05. 3-5 år;M;96706;126;1;1;0;0,01;1,03;130,29;1,03;
RSV;2022/2023;2023-U08;9999;Alle;06. 6-14 år;Alle;572349;385;1;0;0;0,00;0,17;67,27;0,00;
RSV;2022/2023;2023-U08;9999;Alle;06. 6-14 år;K;278638;193;0;0;0;0,00;0,00;69,27;0,00;
RSV;2022/2023;2023-U08;9999;Alle;06. 6-14 år;M;293711;192;1;0;0;0,01;0,34;65,37;0,00;
RSV;2022/2023;2023-U08;9999;Alle;07. 15-44 år;Alle;2213240;1313;4;0;0;0,00;0,18;59,32;0,00;
RSV;2022/2023;2023-U08;9999;Alle;07. 15-44 år;K;1090673;795;3;0;0;0,00;0,28;72,89;0,00;
RSV;2022/2023;2023-U08;9999;Alle;07. 15-44 år;M;1122567;516;1;0;0;0,00;0,09;45,97;0,00;
RSV;2022/2023;2023-U08;9999;Alle;08. 45-64 år;Alle;1549125;894;10;3;0;0,01;0,65;57,71;0,19;
RSV;2022/2023;2023-U08;9999;Alle;08. 45-64 år;K;776622;502;9;3;0;0,02;1,16;64,64;0,39;
RSV;2022/2023;2023-U08;9999;Alle;08. 45-64 år;M;772503;391;1;0;0;0,00;0,13;50,61;0,00;
RSV;2022/2023;2023-U08;9999;Alle;09. 65-74 år;Alle;623457;519;6;6;0;0,01;0,96;83,25;0,96;
RSV;2022/2023;2023-U08;9999;Alle;09. 65-74 år;K;322096;240;3;3;0;0,01;0,93;74,51;0,93;
RSV;2022/2023;2023-U08;9999;Alle;09. 65-74 år;M;301361;275;3;3;0;0,01;1,00;91,25;1,00;
RSV;2022/2023;2023-U08;9999;Alle;10. 75-84 år;Alle;456223;551;10;6;1;0,02;2,19;120,77;1,32;
RSV;2022/2023;2023-U08;9999;Alle;10. 75-84 år;K;246584;265;1;0;1;0,00;0,41;107,47;0,00;
RSV;2022/2023;2023-U08;9999;Alle;10. 75-84 år;M;209639;284;9;6;0;0,03;4,29;135,47;2,86;
RSV;2022/2023;2023-U08;9999;Alle;11. 85+ år;Alle;135220;252;1;1;1;0,00;0,74;186,36;0,74;
RSV;2022/2023;2023-U08;9999;Alle;11. 85+ år;K;85705;137;1;1;1;0,01;1,17;159,85;1,17;
RSV;2022/2023;2023-U08;9999;Alle;11. 85+ år;M;49515;115;0;0;0;0,00;0,00;232,25;0,00;
RSV;2022/2023;2023-U08;9999;Alle;Alle;Alle;5922472;4711;46;21;2;0,01;0,78;79,54;0,35;
RSV;2022/2023;2023-U08;9999;Alle;Alle;K;2981622;2460;21;8;2;0,01;0,70;82,51;0,27;
RSV;2022/2023;2023-U08;9999;Alle;Alle;M;2940850;2240;25;13;0;0,01;0,85;76,17;0,44;
RSV;2022/2023;2023-U08;1084;Hovedstaden;01. 0-5 måneder;Alle;10084;95;3;0;0;0,03;29,75;942,09;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;01. 0-5 måneder;K;4920;31;0;0;0;0,00;0,00;630,08;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;01. 0-5 måneder;M;5164;64;3;0;0;0,05;58,09;1239,35;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;02. 6-11 måneder;Alle;10408;46;1;1;0;0,02;9,61;441,97;9,61;
RSV;2022/2023;2023-U08;1084;Hovedstaden;02. 6-11 måneder;K;5074;22;0;0;0;0,00;0,00;433,58;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;02. 6-11 måneder;M;5334;24;1;1;0;0,04;18,75;449,94;18,75;
RSV;2022/2023;2023-U08;1084;Hovedstaden;03. 1 år;Alle;22172;107;2;0;0;0,02;9,02;482,59;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;03. 1 år;K;10790;52;2;0;0;0,04;18,54;481,93;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;03. 1 år;M;11382;55;0;0;0;0,00;0,00;483,22;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;04. 2 år;Alle;21115;34;2;0;0;0,06;9,47;161,02;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;04. 2 år;K;10163;12;0;0;0;0,00;0,00;118,08;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;04. 2 år;M;10952;22;2;0;0;0,09;18,26;200,88;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;05. 3-5 år;Alle;61848;98;0;0;0;0,00;0,00;158,45;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;05. 3-5 år;K;30181;41;0;0;0;0,00;0,00;135,85;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;05. 3-5 år;M;31667;57;0;0;0;0,00;0,00;180,00;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;06. 6-14 år;Alle;180130;198;1;0;0;0,01;0,56;109,92;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;06. 6-14 år;K;87866;93;0;0;0;0,00;0,00;105,84;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;06. 6-14 år;M;92264;105;1;0;0;0,01;1,08;113,80;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;07. 15-44 år;Alle;781635;728;3;0;0;0,00;0,38;93,14;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;07. 15-44 år;K;392935;447;2;0;0;0,00;0,51;113,76;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;07. 15-44 år;M;388700;281;1;0;0;0,00;0,26;72,29;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;08. 45-64 år;Alle;471490;431;4;0;0;0,01;0,85;91,41;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;08. 45-64 år;K;237438;243;4;0;0;0,02;1,68;102,34;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;08. 45-64 år;M;234052;188;0;0;0;0,00;0,00;80,32;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;09. 65-74 år;Alle;165827;191;2;2;0;0,01;1,21;115,18;1,21;
RSV;2022/2023;2023-U08;1084;Hovedstaden;09. 65-74 år;K;87976;107;2;2;0;0,02;2,27;121,62;2,27;
RSV;2022/2023;2023-U08;1084;Hovedstaden;09. 65-74 år;M;77851;84;0;0;0;0,00;0,00;107,90;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;10. 75-84 år;Alle;126121;221;6;4;0;0,03;4,76;175,23;3,17;
RSV;2022/2023;2023-U08;1084;Hovedstaden;10. 75-84 år;K;70612;126;1;0;0;0,01;1,42;178,44;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;10. 75-84 år;M;55509;95;5;4;0;0,05;9,01;171,14;7,21;
RSV;2022/2023;2023-U08;1084;Hovedstaden;11. 85+ år;Alle;37378;98;0;0;1;0,00;0,00;262,19;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;11. 85+ år;K;24594;55;0;0;1;0,00;0,00;223,63;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;11. 85+ år;M;12784;43;0;0;0;0,00;0,00;336,36;0,00;
RSV;2022/2023;2023-U08;1084;Hovedstaden;Alle;Alle;1888208;2247;24;7;1;0,01;1,27;119,00;0,37;
RSV;2022/2023;2023-U08;1084;Hovedstaden;Alle;K;962549;1229;11;2;1;0,01;1,14;127,68;0,21;
RSV;2022/2023;2023-U08;1084;Hovedstaden;Alle;M;925659;1018;13;5;0;0,01;1,40;109,98;0,54;
RSV;2022/2023;2023-U08;1082;Midtjylland;01. 0-5 måneder;Alle;6917;23;2;1;0;0,09;28,91;332,51;14,46;
RSV;2022/2023;2023-U08;1082;Midtjylland;01. 0-5 måneder;K;3378;9;0;0;0;0,00;0,00;266,43;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;01. 0-5 måneder;M;3539;14;2;1;0;0,14;56,51;395,59;28,26;
RSV;2022/2023;2023-U08;1082;Midtjylland;02. 6-11 måneder;Alle;7110;16;1;1;0;0,06;14,06;225,04;14,06;
RSV;2022/2023;2023-U08;1082;Midtjylland;02. 6-11 måneder;K;3453;4;0;0;0;0,00;0,00;115,84;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;02. 6-11 måneder;M;3657;12;1;1;0;0,08;27,34;328,14;27,34;
RSV;2022/2023;2023-U08;1082;Midtjylland;03. 1 år;Alle;15281;29;0;0;0;0,00;0,00;189,78;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;03. 1 år;K;7404;14;0;0;0;0,00;0,00;189,09;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;03. 1 år;M;7877;15;0;0;0;0,00;0,00;190,43;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;04. 2 år;Alle;14865;14;0;0;0;0,00;0,00;94,18;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;04. 2 år;K;7241;8;0;0;0;0,00;0,00;110,48;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;04. 2 år;M;7624;6;0;0;0;0,00;0,00;78,70;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;05. 3-5 år;Alle;44487;27;1;1;0;0,04;2,25;60,69;2,25;
RSV;2022/2023;2023-U08;1082;Midtjylland;05. 3-5 år;K;21576;7;0;0;0;0,00;0,00;32,44;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;05. 3-5 år;M;22911;20;1;1;0;0,05;4,36;87,29;4,36;
RSV;2022/2023;2023-U08;1082;Midtjylland;06. 6-14 år;Alle;134201;33;0;0;0;0,00;0,00;24,59;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;06. 6-14 år;K;65398;20;0;0;0;0,00;0,00;30,58;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;06. 6-14 år;M;68803;13;0;0;0;0,00;0,00;18,89;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;07. 15-44 år;Alle;515821;158;0;0;0;0,00;0,00;30,63;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;07. 15-44 år;K;253749;94;0;0;0;0,00;0,00;37,04;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;07. 15-44 år;M;262072;64;0;0;0;0,00;0,00;24,42;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;08. 45-64 år;Alle;345735;141;2;1;0;0,01;0,58;40,78;0,29;
RSV;2022/2023;2023-U08;1082;Midtjylland;08. 45-64 år;K;173198;74;1;1;0;0,01;0,58;42,73;0,58;
RSV;2022/2023;2023-U08;1082;Midtjylland;08. 45-64 år;M;172537;67;1;0;0;0,01;0,58;38,83;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;09. 65-74 år;Alle;142915;139;0;0;0;0,00;0,00;97,26;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;09. 65-74 år;K;72973;52;0;0;0;0,00;0,00;71,26;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;09. 65-74 år;M;69942;87;0;0;0;0,00;0,00;124,39;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;10. 75-84 år;Alle;99333;157;3;2;0;0,02;3,02;158,05;2,01;
RSV;2022/2023;2023-U08;1082;Midtjylland;10. 75-84 år;K;52777;69;0;0;0;0,00;0,00;130,74;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;10. 75-84 år;M;46556;88;3;2;0;0,03;6,44;189,02;4,30;
RSV;2022/2023;2023-U08;1082;Midtjylland;11. 85+ år;Alle;30079;74;0;0;0;0,00;0,00;246,02;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;11. 85+ år;K;18788;39;0;0;0;0,00;0,00;207,58;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;11. 85+ år;M;11291;35;0;0;0;0,00;0,00;309,98;0,00;
RSV;2022/2023;2023-U08;1082;Midtjylland;Alle;Alle;1356744;811;9;6;0;0,01;0,66;59,78;0,44;
RSV;2022/2023;2023-U08;1082;Midtjylland;Alle;K;679935;390;1;1;0;0,00;0,15;57,36;0,15;
RSV;2022/2023;2023-U08;1082;Midtjylland;Alle;M;676809;421;8;5;0;0,02;1,18;62,20;0,74;
RSV;2022/2023;2023-U08;1081;Nordjylland;01. 0-5 måneder;Alle;2662;16;0;0;0;0,00;0,00;601,05;0,00;
RSV;2022/2023;2023-U08;1081;Nordjylland;01. 0-5 måneder;K;1254;3;0;0;0;0,00;0,00;239,23;0,00;
RSV;2022/2023;2023-U08;1081;Nordjylland;01. 0-5 måneder;M;1408;13;0;0;0;0,00;0,00;923,30;0,00;
RSV;2022/2023;2023-U08;1081;Nordjylland;02. 6-11 måneder;Alle;2802;9;0;0;0;0,00;0,00;321,20;0,00;
RSV;2022/2023;2023-U08;1081;Nordjylland;02. 6-11 måneder;K;1365;4;0;0;0;0,00;0,00;293,04;0,00;
RSV;2022/2023;2023-U08;1081;Nordjylland;02. 6-11 måneder;M;1437;5;0;0;0;0,00;0,00;347,95;0,00;
RSV;2022/2023;2023-U08;1081;Nordjylland;03. 1 år;Alle;6035;29;0;0;0;0,00;0,00;480,53;0,00;
RSV;2022/2023;2023-U08;1081;Nordjylland;03. 1 år;K;2941;16;0;0;0;0,00;0,00;544,03;0,00;
RSV;2022/2023;2023-U08;1081;Nordjylland;03. 1 år;M;3094;13;0;0;0;0,00;0,00;420,17;0,00;
RSV;2022/2023;2023-U08;1081;Nordjylland;04. 2 år;Alle;5838;10;0;0;0;0,00;0,00;171,29;0,00;
RSV;2022/2023;2023-U08;1081;Nordjylland;04. 2 år;K;2825;6;0;0;0;0,00;0,00;212,39;0,00;
RSV;2022/2023;2023-U08;1081;Nordjylland;04. 2 år;M;3013;4;0;0;0;0,00;0,00;132,76;0,00;
RSV;2022/2023;2023-U08;1081;Nordjylland;05. 3-5 år;Alle;18179;22;0;0;0;0,00;0,00;121,02;0,00;
RSV;2022/2023;2023-U08;1081;Nordjylland;05. 3-5 år;K;8889;7;0;0;0;0,00;0,00;78,75;0,00;
RSV;2022/2023;2023-U08;1081;Nordjylland;05. 3-5 år;M;9290;15;0;0;0;0,00;0,00;161,46;0,00;
RSV;2022/2023;2023-U08;1081;Nordjylland;06. 6-14 år;Alle;55524;39;0;0;0;0,00;0,00;70,24;0,00;
RSV;2022/2023;2023-U08;1081;Nordjylland;06. 6-14 år;K;26965;19;0;0;0;0,00;0,00;70,46;0,00;
