"Regionskode";"Region";"Dato";"Døde";"Kummuleret antal døde";"timestamp_2026-03-17T10:00:04.992"
1084;Hovedstaden;2022-07-21;3;6551;
1083;Syddanmark;2022-07-22;1;6552;
1085;Sjælland;2022-07-22;1;6553;
1081;Nordjylland;2022-07-22;1;6554;
1082;Midtjylland;2022-07-22;1;6555;
1084;Hovedstaden;2022-07-22;3;6558;
1083;Syddanmark;2022-07-23;3;6561;
1081;Nordjylland;2022-07-23;1;6562;
1082;Midtjylland;2022-07-23;2;6564;
1084;Hovedstaden;2022-07-23;3;6567;
1083;Syddanmark;2022-07-24;1;6568;
1085;Sjælland;2022-07-24;1;6569;
1081;Nordjylland;2022-07-24;1;6570;
1082;Midtjylland;2022-07-24;2;6572;
1084;Hovedstaden;2022-07-24;2;6574;
1083;Syddanmark;2022-07-25;2;6576;
1085;Sjælland;2022-07-25;3;6579;
1082;Midtjylland;2022-07-25;0;6579;
1084;Hovedstaden;2022-07-25;4;6583;
1083;Syddanmark;2022-07-26;1;6584;
1085;Sjælland;2022-07-26;1;6585;
1084;Hovedstaden;2022-07-26;1;6586;
1083;Syddanmark;2022-07-27;2;6588;
1085;Sjælland;2022-07-27;2;6590;
1081;Nordjylland;2022-07-27;2;6592;
1082;Midtjylland;2022-07-27;1;6593;
1084;Hovedstaden;2022-07-27;1;6594;
1083;Syddanmark;2022-07-28;5;6599;
1085;Sjælland;2022-07-28;1;6600;
1081;Nordjylland;2022-07-28;2;6602;
1082;Midtjylland;2022-07-28;1;6603;
1084;Hovedstaden;2022-07-28;1;6604;
1083;Syddanmark;2022-07-29;1;6605;
1081;Nordjylland;2022-07-29;1;6606;
1082;Midtjylland;2022-07-29;1;6607;
1084;Hovedstaden;2022-07-29;4;6611;
1083;Syddanmark;2022-07-30;3;6614;
1085;Sjælland;2022-07-30;0;6614;
1081;Nordjylland;2022-07-30;2;6616;
1082;Midtjylland;2022-07-30;1;6617;
1084;Hovedstaden;2022-07-30;6;6623;
1083;Syddanmark;2022-07-31;5;6628;
1085;Sjælland;2022-07-31;1;6629;
1081;Nordjylland;2022-07-31;1;6630;
1082;Midtjylland;2022-07-31;3;6633;
1084;Hovedstaden;2022-07-31;3;6636;
1083;Syddanmark;2022-08-01;1;6637;
1085;Sjælland;2022-08-01;1;6638;
1081;Nordjylland;2022-08-01;1;6639;
1084;Hovedstaden;2022-08-01;5;6644;
1083;Syddanmark;2022-08-02;3;6647;
1082;Midtjylland;2022-08-02;2;6649;
1084;Hovedstaden;2022-08-02;3;6652;
1083;Syddanmark;2022-08-03;1;6653;
1085;Sjælland;2022-08-03;0;6653;
1081;Nordjylland;2022-08-03;4;6657;
1082;Midtjylland;2022-08-03;2;6659;
1084;Hovedstaden;2022-08-03;8;6667;
1083;Syddanmark;2022-08-04;4;6671;
1085;Sjælland;2022-08-04;6;6677;
1081;Nordjylland;2022-08-04;2;6679;
1082;Midtjylland;2022-08-04;3;6682;
1084;Hovedstaden;2022-08-04;2;6684;
1083;Syddanmark;2022-08-05;4;6688;
1081;Nordjylland;2022-08-05;0;6688;
1084;Hovedstaden;2022-08-05;6;6694;
1083;Syddanmark;2022-08-06;2;6696;
1082;Midtjylland;2022-08-06;4;6700;
1084;Hovedstaden;2022-08-06;4;6704;
1083;Syddanmark;2022-08-07;3;6707;
1085;Sjælland;2022-08-07;3;6710;
1082;Midtjylland;2022-08-07;3;6713;
1084;Hovedstaden;2022-08-07;3;6716;
1083;Syddanmark;2022-08-08;3;6719;
1081;Nordjylland;2022-08-08;1;6720;
1084;Hovedstaden;2022-08-08;2;6722;
1083;Syddanmark;2022-08-09;2;6724;
1085;Sjælland;2022-08-09;3;6727;
1081;Nordjylland;2022-08-09;1;6728;
1082;Midtjylland;2022-08-09;2;6730;
1084;Hovedstaden;2022-08-09;6;6736;
1083;Syddanmark;2022-08-10;0;6736;
1085;Sjælland;2022-08-10;1;6737;
1081;Nordjylland;2022-08-10;3;6740;
1084;Hovedstaden;2022-08-10;4;6744;
1083;Syddanmark;2022-08-11;4;6748;
1081;Nordjylland;2022-08-11;1;6749;
1082;Midtjylland;2022-08-11;1;6750;
1084;Hovedstaden;2022-08-11;4;6754;
1083;Syddanmark;2022-08-12;1;6755;
1085;Sjælland;2022-08-12;1;6756;
1081;Nordjylland;2022-08-12;0;6756;
1082;Midtjylland;2022-08-12;3;6759;
1084;Hovedstaden;2022-08-12;2;6761;
1085;Sjælland;2022-08-13;3;6764;
1081;Nordjylland;2022-08-13;1;6765;
1082;Midtjylland;2022-08-13;2;6767;
1084;Hovedstaden;2022-08-13;1;6768;
1083;Syddanmark;2022-08-14;3;6771;
1085;Sjælland;2022-08-14;7;6778;
1081;Nordjylland;2022-08-14;1;6779;
1082;Midtjylland;2022-08-14;1;6780;
1084;Hovedstaden;2022-08-14;1;6781;
1083;Syddanmark;2022-08-15;2;6783;
1081;Nordjylland;2022-08-15;2;6785;
1082;Midtjylland;2022-08-15;3;6788;
1084;Hovedstaden;2022-08-15;2;6790;
1083;Syddanmark;2022-08-16;1;6791;
1085;Sjælland;2022-08-16;0;6791;
1081;Nordjylland;2022-08-16;0;6791;
1082;Midtjylland;2022-08-16;2;6793;
1084;Hovedstaden;2022-08-16;1;6794;
1083;Syddanmark;2022-08-17;0;6794;
1085;Sjælland;2022-08-17;0;6794;
1081;Nordjylland;2022-08-17;1;6795;
1084;Hovedstaden;2022-08-17;2;6797;
1083;Syddanmark;2022-08-18;3;6800;
1085;Sjælland;2022-08-18;1;6801;
1081;Nordjylland;2022-08-18;0;6801;
1082;Midtjylland;2022-08-18;1;6802;
1084;Hovedstaden;2022-08-18;4;6806;
1083;Syddanmark;2022-08-19;1;6807;
1085;Sjælland;2022-08-19;1;6808;
1082;Midtjylland;2022-08-19;1;6809;
1084;Hovedstaden;2022-08-19;4;6813;
1083;Syddanmark;2022-08-20;4;6817;
1082;Midtjylland;2022-08-20;2;6819;
1084;Hovedstaden;2022-08-20;3;6822;
1085;Sjælland;2022-08-21;2;6824;
1084;Hovedstaden;2022-08-21;3;6827;
1083;Syddanmark;2022-08-22;2;6829;
1085;Sjælland;2022-08-22;2;6831;
1081;Nordjylland;2022-08-22;2;6833;
1084;Hovedstaden;2022-08-22;1;6834;
1083;Syddanmark;2022-08-23;2;6836;
1085;Sjælland;2022-08-23;3;6839;
1081;Nordjylland;2022-08-23;1;6840;
1082;Midtjylland;2022-08-23;3;6843;
1083;Syddanmark;2022-08-24;1;6844;
1084;Hovedstaden;2022-08-24;3;6847;
1083;Syddanmark;2022-08-25;2;6849;
1085;Sjælland;2022-08-25;0;6849;
1082;Midtjylland;2022-08-25;1;6850;
1084;Hovedstaden;2022-08-25;3;6853;
1083;Syddanmark;2022-08-26;3;6856;
1085;Sjælland;2022-08-26;1;6857;
1081;Nordjylland;2022-08-26;1;6858;
1084;Hovedstaden;2022-08-26;4;6862;
1083;Syddanmark;2022-08-27;1;6863;
1081;Nordjylland;2022-08-27;0;6863;
1082;Midtjylland;2022-08-27;2;6865;
1084;Hovedstaden;2022-08-27;1;6866;
1083;Syddanmark;2022-08-28;0;6866;
1081;Nordjylland;2022-08-28;1;6867;
1082;Midtjylland;2022-08-28;3;6870;
1084;Hovedstaden;2022-08-28;2;6872;
1083;Syddanmark;2022-08-29;4;6876;
1082;Midtjylland;2022-08-29;2;6878;
1084;Hovedstaden;2022-08-29;3;6881;
1085;Sjælland;2022-08-30;1;6882;
1082;Midtjylland;2022-08-30;2;6884;
1084;Hovedstaden;2022-08-30;3;6887;
1083;Syddanmark;2022-08-31;4;6891;
1085;Sjælland;2022-08-31;1;6892;
1082;Midtjylland;2022-08-31;1;6893;
1084;Hovedstaden;2022-08-31;1;6894;
1083;Syddanmark;2022-09-01;1;6895;
1085;Sjælland;2022-09-01;1;6896;
1081;Nordjylland;2022-09-01;0;6896;
1082;Midtjylland;2022-09-01;0;6896;
1084;Hovedstaden;2022-09-01;0;6896;
1083;Syddanmark;2022-09-02;2;6898;
1085;Sjælland;2022-09-02;1;6899;
1081;Nordjylland;2022-09-02;0;6899;
1082;Midtjylland;2022-09-02;2;6901;
1084;Hovedstaden;2022-09-02;2;6903;
1083;Syddanmark;2022-09-03;1;6904;
1085;Sjælland;2022-09-03;1;6905;
1081;Nordjylland;2022-09-03;2;6907;
1082;Midtjylland;2022-09-03;1;6908;
1084;Hovedstaden;2022-09-03;1;6909;
1083;Syddanmark;2022-09-04;1;6910;
1085;Sjælland;2022-09-04;5;6915;
1081;Nordjylland;2022-09-04;0;6915;
