"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"timestamp_2026-07-28T11:40:01.465"
1085;Sjælland;2020-08-29;M;1;0;0;629;16797;2589;
1083;Syddanmark;2020-08-29;M;4;0;0;629;16801;2589;
1084;Hovedstaden;2020-08-30;F;23;0;2;629;16824;2591;
1082;Midtjylland;2020-08-30;F;11;0;1;629;16835;2592;
1081;Nordjylland;2020-08-30;F;3;0;0;629;16838;2592;
1085;Sjælland;2020-08-30;F;1;0;0;629;16839;2592;
1083;Syddanmark;2020-08-30;F;11;0;1;629;16850;2593;
1084;Hovedstaden;2020-08-30;M;28;0;2;629;16878;2595;
1082;Midtjylland;2020-08-30;M;12;0;0;629;16890;2595;
1081;Nordjylland;2020-08-30;M;3;0;0;629;16893;2595;
1085;Sjælland;2020-08-30;M;4;0;0;629;16897;2595;
1083;Syddanmark;2020-08-30;M;8;0;0;629;16905;2595;
1084;Hovedstaden;2020-08-31;F;31;0;0;629;16936;2595;
1082;Midtjylland;2020-08-31;F;11;0;0;629;16947;2595;
1085;Sjælland;2020-08-31;F;2;0;0;629;16949;2595;
1083;Syddanmark;2020-08-31;F;14;0;1;629;16963;2596;
1084;Hovedstaden;2020-08-31;M;36;0;0;629;16999;2596;
1082;Midtjylland;2020-08-31;M;8;0;1;629;17007;2597;
1081;Nordjylland;2020-08-31;M;3;0;0;629;17010;2597;
1085;Sjælland;2020-08-31;M;7;0;0;629;17017;2597;
1083;Syddanmark;2020-08-31;M;8;0;1;629;17025;2598;
1084;Hovedstaden;2020-09-01;F;39;0;0;629;17064;2598;
1082;Midtjylland;2020-09-01;F;19;0;0;629;17083;2598;
1081;Nordjylland;2020-09-01;F;3;0;0;629;17086;2598;
1085;Sjælland;2020-09-01;F;6;0;0;629;17092;2598;
1083;Syddanmark;2020-09-01;F;26;0;1;629;17118;2599;
1084;Hovedstaden;2020-09-01;M;52;0;1;629;17170;2600;
1082;Midtjylland;2020-09-01;M;13;0;0;629;17183;2600;
1081;Nordjylland;2020-09-01;M;4;0;0;629;17187;2600;
1085;Sjælland;2020-09-01;M;10;0;0;629;17197;2600;
1083;Syddanmark;2020-09-01;M;25;0;2;629;17222;2602;
1084;Hovedstaden;2020-09-02;F;37;0;2;629;17259;2604;
1082;Midtjylland;2020-09-02;F;6;0;0;629;17265;2604;
1081;Nordjylland;2020-09-02;F;3;0;0;629;17268;2604;
1085;Sjælland;2020-09-02;F;5;0;0;629;17273;2604;
1083;Syddanmark;2020-09-02;F;18;0;0;629;17291;2604;
1084;Hovedstaden;2020-09-02;M;48;0;4;629;17339;2608;
1082;Midtjylland;2020-09-02;M;11;0;1;629;17350;2609;
1081;Nordjylland;2020-09-02;M;1;0;0;629;17351;2609;
1085;Sjælland;2020-09-02;M;9;0;0;629;17360;2609;
1083;Syddanmark;2020-09-02;M;18;0;1;629;17378;2610;
1084;Hovedstaden;2020-09-03;F;53;0;2;629;17431;2612;
1082;Midtjylland;2020-09-03;F;10;0;1;629;17441;2613;
1081;Nordjylland;2020-09-03;F;4;0;0;629;17445;2613;
1085;Sjælland;2020-09-03;F;6;0;0;629;17451;2613;
1083;Syddanmark;2020-09-03;F;20;0;0;629;17471;2613;
1084;Hovedstaden;2020-09-03;M;62;0;2;629;17533;2615;
1082;Midtjylland;2020-09-03;M;6;0;1;629;17539;2616;
1081;Nordjylland;2020-09-03;M;7;0;0;629;17546;2616;
1085;Sjælland;2020-09-03;M;9;0;1;629;17555;2617;
1083;Syddanmark;2020-09-03;M;15;0;0;629;17570;2617;
1084;Hovedstaden;2020-09-04;F;68;1;2;630;17638;2619;
1082;Midtjylland;2020-09-04;F;10;0;0;630;17648;2619;
1081;Nordjylland;2020-09-04;F;8;0;0;630;17656;2619;
1085;Sjælland;2020-09-04;F;8;0;1;630;17664;2620;
1083;Syddanmark;2020-09-04;F;12;0;0;630;17676;2620;
1084;Hovedstaden;2020-09-04;M;46;1;1;631;17722;2621;
1082;Midtjylland;2020-09-04;M;11;0;2;631;17733;2623;
1081;Nordjylland;2020-09-04;M;7;0;1;631;17740;2624;
1085;Sjælland;2020-09-04;M;15;0;1;631;17755;2625;
1083;Syddanmark;2020-09-04;M;14;0;0;631;17769;2625;
1084;Hovedstaden;2020-09-05;F;49;0;3;631;17818;2628;
1082;Midtjylland;2020-09-05;F;8;0;0;631;17826;2628;
1081;Nordjylland;2020-09-05;F;4;0;2;631;17830;2630;
1085;Sjælland;2020-09-05;F;5;0;0;631;17835;2630;
1083;Syddanmark;2020-09-05;F;25;0;0;631;17860;2630;
1084;Hovedstaden;2020-09-05;M;55;1;1;632;17915;2631;
1082;Midtjylland;2020-09-05;M;6;0;1;632;17921;2632;
1081;Nordjylland;2020-09-05;M;8;0;0;632;17929;2632;
1085;Sjælland;2020-09-05;M;12;0;0;632;17941;2632;
1083;Syddanmark;2020-09-05;M;27;0;2;632;17968;2634;
1084;Hovedstaden;2020-09-06;F;89;1;2;633;18057;2636;
1082;Midtjylland;2020-09-06;F;13;0;1;633;18070;2637;
1081;Nordjylland;2020-09-06;F;7;0;0;633;18077;2637;
1085;Sjælland;2020-09-06;F;9;0;1;633;18086;2638;
1083;Syddanmark;2020-09-06;F;9;0;0;633;18095;2638;
1084;Hovedstaden;2020-09-06;M;62;0;3;633;18157;2641;
1082;Midtjylland;2020-09-06;M;5;0;0;633;18162;2641;
1081;Nordjylland;2020-09-06;M;9;0;1;633;18171;2642;
1085;Sjælland;2020-09-06;M;9;0;0;633;18180;2642;
1083;Syddanmark;2020-09-06;M;10;0;0;633;18190;2642;
1084;Hovedstaden;2020-09-07;F;79;0;2;633;18269;2644;
1082;Midtjylland;2020-09-07;F;14;0;2;633;18283;2646;
1081;Nordjylland;2020-09-07;F;16;0;2;633;18299;2648;
1085;Sjælland;2020-09-07;F;41;0;2;633;18340;2650;
1083;Syddanmark;2020-09-07;F;13;0;0;633;18353;2650;
1084;Hovedstaden;2020-09-07;M;79;1;2;634;18432;2652;
1082;Midtjylland;2020-09-07;M;6;0;0;634;18438;2652;
1081;Nordjylland;2020-09-07;M;11;0;0;634;18449;2652;
1085;Sjælland;2020-09-07;M;25;0;1;634;18474;2653;
1083;Syddanmark;2020-09-07;M;11;0;0;634;18485;2653;
1084;Hovedstaden;2020-09-08;F;75;0;2;634;18560;2655;
1082;Midtjylland;2020-09-08;F;26;0;2;634;18586;2657;
1081;Nordjylland;2020-09-08;F;11;0;1;634;18597;2658;
1085;Sjælland;2020-09-08;F;25;0;1;634;18622;2659;
1083;Syddanmark;2020-09-08;F;32;0;0;634;18654;2659;
1084;Hovedstaden;2020-09-08;M;82;0;2;634;18736;2661;
1082;Midtjylland;2020-09-08;M;15;0;0;634;18751;2661;
1081;Nordjylland;2020-09-08;M;13;1;1;635;18764;2662;
1085;Sjælland;2020-09-08;M;25;0;0;635;18789;2662;
1083;Syddanmark;2020-09-08;M;23;1;2;636;18812;2664;
1084;Hovedstaden;2020-09-09;F;67;0;2;636;18879;2666;
1082;Midtjylland;2020-09-09;F;16;0;1;636;18895;2667;
1081;Nordjylland;2020-09-09;F;14;0;0;636;18909;2667;
1085;Sjælland;2020-09-09;F;7;0;0;636;18916;2667;
1083;Syddanmark;2020-09-09;F;30;0;0;636;18946;2667;
1084;Hovedstaden;2020-09-09;M;90;1;5;637;19036;2672;
1082;Midtjylland;2020-09-09;M;12;0;1;637;19048;2673;
1081;Nordjylland;2020-09-09;M;15;0;0;637;19063;2673;
1085;Sjælland;2020-09-09;M;17;0;1;637;19080;2674;
1083;Syddanmark;2020-09-09;M;25;0;2;637;19105;2676;
1084;Hovedstaden;2020-09-10;F;101;2;4;639;19206;2680;
1082;Midtjylland;2020-09-10;F;8;0;0;639;19214;2680;
1081;Nordjylland;2020-09-10;F;18;0;0;639;19232;2680;
1085;Sjælland;2020-09-10;F;30;0;0;639;19262;2680;
1083;Syddanmark;2020-09-10;F;35;0;1;639;19297;2681;
1084;Hovedstaden;2020-09-10;M;96;2;6;641;19393;2687;
1082;Midtjylland;2020-09-10;M;20;0;0;641;19413;2687;
1081;Nordjylland;2020-09-10;M;19;1;1;642;19432;2688;
1085;Sjælland;2020-09-10;M;20;0;0;642;19452;2688;
1083;Syddanmark;2020-09-10;M;20;0;2;642;19472;2690;
1084;Hovedstaden;2020-09-11;F;93;1;3;643;19565;2693;
1082;Midtjylland;2020-09-11;F;28;0;0;643;19593;2693;
1081;Nordjylland;2020-09-11;F;21;0;1;643;19614;2694;
1085;Sjælland;2020-09-11;F;10;0;0;643;19624;2694;
1083;Syddanmark;2020-09-11;F;21;0;0;643;19645;2694;
1084;Hovedstaden;2020-09-11;M;76;0;4;643;19721;2698;
1082;Midtjylland;2020-09-11;M;43;0;5;643;19764;2703;
1081;Nordjylland;2020-09-11;M;22;0;0;643;19786;2703;
1085;Sjælland;2020-09-11;M;11;0;0;643;19797;2703;
1083;Syddanmark;2020-09-11;M;21;0;1;643;19818;2704;
1084;Hovedstaden;2020-09-12;F;89;0;1;643;19907;2705;
1082;Midtjylland;2020-09-12;F;14;0;1;643;19921;2706;
1081;Nordjylland;2020-09-12;F;12;0;0;643;19933;2706;
1085;Sjælland;2020-09-12;F;11;0;0;643;19944;2706;
1083;Syddanmark;2020-09-12;F;20;0;0;643;19964;2706;
1084;Hovedstaden;2020-09-12;M;85;2;4;645;20049;2710;
1082;Midtjylland;2020-09-12;M;15;0;0;645;20064;2710;
1081;Nordjylland;2020-09-12;M;19;1;1;646;20083;2711;
1085;Sjælland;2020-09-12;M;12;0;0;646;20095;2711;
1083;Syddanmark;2020-09-12;M;24;0;1;646;20119;2712;
1084;Hovedstaden;2020-09-13;F;83;0;5;646;20202;2717;
1082;Midtjylland;2020-09-13;F;7;0;0;646;20209;2717;
1081;Nordjylland;2020-09-13;F;19;0;0;646;20228;2717;
1085;Sjælland;2020-09-13;F;8;1;0;647;20236;2717;
1083;Syddanmark;2020-09-13;F;20;0;0;647;20256;2717;
1084;Hovedstaden;2020-09-13;M;88;1;1;648;20344;2718;
1082;Midtjylland;2020-09-13;M;9;0;0;648;20353;2718;
1081;Nordjylland;2020-09-13;M;23;0;3;648;20376;2721;
1085;Sjælland;2020-09-13;M;9;0;0;648;20385;2721;
1083;Syddanmark;2020-09-13;M;32;1;1;649;20417;2722;
1084;Hovedstaden;2020-09-14;F;115;0;2;649;20532;2724;
1082;Midtjylland;2020-09-14;F;18;0;0;649;20550;2724;
1081;Nordjylland;2020-09-14;F;19;0;1;649;20569;2725;
1085;Sjælland;2020-09-14;F;16;0;2;649;20585;2727;
1083;Syddanmark;2020-09-14;F;20;0;1;649;20605;2728;
1084;Hovedstaden;2020-09-14;M;108;0;4;649;20713;2732;
1082;Midtjylland;2020-09-14;M;18;0;1;649;20731;2733;
1081;Nordjylland;2020-09-14;M;29;1;1;650;20760;2734;
1085;Sjælland;2020-09-14;M;15;0;0;650;20775;2734;
1083;Syddanmark;2020-09-14;M;23;0;1;650;20798;2735;
1084;Hovedstaden;2020-09-15;F;136;0;6;650;20934;2741;
1082;Midtjylland;2020-09-15;F;22;0;3;650;20956;2744;
1081;Nordjylland;2020-09-15;F;32;0;2;650;20988;2746;
1085;Sjælland;2020-09-15;F;17;0;0;650;21005;2746;
1083;Syddanmark;2020-09-15;F;29;0;1;650;21034;2747;
1084;Hovedstaden;2020-09-15;M;104;0;4;650;21138;2751;
1082;Midtjylland;2020-09-15;M;25;0;3;650;21163;2754;
1081;Nordjylland;2020-09-15;M;28;0;1;650;21191;2755;
1085;Sjælland;2020-09-15;M;20;0;2;650;21211;2757;
1083;Syddanmark;2020-09-15;M;21;0;0;650;21232;2757;
1084;Hovedstaden;2020-09-16;F;151;2;9;652;21383;2766;
1082;Midtjylland;2020-09-16;F;29;0;1;652;21412;2767;
1081;Nordjylland;2020-09-16;F;38;0;0;652;21450;2767;
1085;Sjælland;2020-09-16;F;30;0;0;652;21480;2767;
1083;Syddanmark;2020-09-16;F;33;0;0;652;21513;2767;
1084;Hovedstaden;2020-09-16;M;156;1;7;653;21669;2774;
1082;Midtjylland;2020-09-16;M;34;0;2;653;21703;2776;
1081;Nordjylland;2020-09-16;M;28;1;2;654;21731;2778;
1085;Sjælland;2020-09-16;M;16;0;1;654;21747;2779;
1083;Syddanmark;2020-09-16;M;35;0;2;654;21782;2781;
1084;Hovedstaden;2020-09-17;F;144;1;4;655;21926;2785;
1082;Midtjylland;2020-09-17;F;32;0;1;655;21958;2786;
1081;Nordjylland;2020-09-17;F;13;0;1;655;21971;2787;
1085;Sjælland;2020-09-17;F;23;0;1;655;21994;2788;
1083;Syddanmark;2020-09-17;F;27;0;0;655;22021;2788;
1084;Hovedstaden;2020-09-17;M;170;0;2;655;22191;2790;
1082;Midtjylland;2020-09-17;M;29;0;0;655;22220;2790;
1081;Nordjylland;2020-09-17;M;24;1;4;656;22244;2794;
1085;Sjælland;2020-09-17;M;21;0;0;656;22265;2794;
1083;Syddanmark;2020-09-17;M;35;0;1;656;22300;2795;
1084;Hovedstaden;2020-09-18;F;133;1;5;657;22433;2800;
1082;Midtjylland;2020-09-18;F;37;0;1;657;22470;2801;
1081;Nordjylland;2020-09-18;F;21;0;0;657;22491;2801;
1085;Sjælland;2020-09-18;F;21;0;0;657;22512;2801;
1083;Syddanmark;2020-09-18;F;29;0;3;657;22541;2804;
1084;Hovedstaden;2020-09-18;M;127;0;4;657;22668;2808;
1082;Midtjylland;2020-09-18;M;32;0;1;657;22700;2809;
1081;Nordjylland;2020-09-18;M;25;0;1;657;22725;2810;
1085;Sjælland;2020-09-18;M;27;0;1;657;22752;2811;
1083;Syddanmark;2020-09-18;M;23;0;0;657;22775;2811;
1084;Hovedstaden;2020-09-19;F;114;1;6;658;22889;2817;
1082;Midtjylland;2020-09-19;F;23;0;1;658;22912;2818;
1081;Nordjylland;2020-09-19;F;14;0;1;658;22926;2819;
1085;Sjælland;2020-09-19;F;20;0;1;658;22946;2820;
1083;Syddanmark;2020-09-19;F;35;0;1;658;22981;2821;
1084;Hovedstaden;2020-09-19;M;114;0;2;658;23095;2823;
1082;Midtjylland;2020-09-19;M;26;0;0;658;23121;2823;
1081;Nordjylland;2020-09-19;M;17;0;2;658;23138;2825;
1085;Sjælland;2020-09-19;M;28;0;2;658;23166;2827;
1083;Syddanmark;2020-09-19;M;25;0;1;658;23191;2828;
1084;Hovedstaden;2020-09-20;F;104;2;5;660;23295;2833;
1082;Midtjylland;2020-09-20;F;21;0;1;660;23316;2834;
1081;Nordjylland;2020-09-20;F;24;0;1;660;23340;2835;
1085;Sjælland;2020-09-20;F;24;0;0;660;23364;2835;
1083;Syddanmark;2020-09-20;F;20;0;2;660;23384;2837;
1084;Hovedstaden;2020-09-20;M;121;0;5;660;23505;2842;
1082;Midtjylland;2020-09-20;M;30;0;1;660;23535;2843;
1081;Nordjylland;2020-09-20;M;18;0;1;660;23553;2844;
1085;Sjælland;2020-09-20;M;22;0;0;660;23575;2844;
1083;Syddanmark;2020-09-20;M;22;0;1;660;23597;2845;
1084;Hovedstaden;2020-09-21;F;137;0;5;660;23734;2850;
1082;Midtjylland;2020-09-21;F;42;0;2;660;23776;2852;
1081;Nordjylland;2020-09-21;F;22;0;1;660;23798;2853;
1085;Sjælland;2020-09-21;F;34;0;1;660;23832;2854;
1083;Syddanmark;2020-09-21;F;30;0;1;660;23862;2855;
1084;Hovedstaden;2020-09-21;M;161;0;1;660;24023;2856;
1082;Midtjylland;2020-09-21;M;23;0;0;660;24046;2856;
1081;Nordjylland;2020-09-21;M;36;0;0;660;24082;2856;
1085;Sjælland;2020-09-21;M;22;0;1;660;24104;2857;
1083;Syddanmark;2020-09-21;M;28;0;0;660;24132;2857;
1084;Hovedstaden;2020-09-22;F;153;1;5;661;24285;2862;
1082;Midtjylland;2020-09-22;F;50;0;0;661;24335;2862;
1081;Nordjylland;2020-09-22;F;21;0;0;661;24356;2862;
1085;Sjælland;2020-09-22;F;29;0;0;661;24385;2862;
1083;Syddanmark;2020-09-22;F;34;0;1;661;24419;2863;
1084;Hovedstaden;2020-09-22;M;148;2;6;663;24567;2869;
1082;Midtjylland;2020-09-22;M;43;0;1;663;24610;2870;
1081;Nordjylland;2020-09-22;M;32;0;0;663;24642;2870;
1085;Sjælland;2020-09-22;M;39;0;2;663;24681;2872;
1083;Syddanmark;2020-09-22;M;38;1;3;664;24719;2875;
1084;Hovedstaden;2020-09-23;F;144;1;6;665;24863;2881;
1082;Midtjylland;2020-09-23;F;52;0;2;665;24915;2883;
1081;Nordjylland;2020-09-23;F;24;0;0;665;24939;2883;
1085;Sjælland;2020-09-23;F;49;0;2;665;24988;2885;
1083;Syddanmark;2020-09-23;F;39;0;0;665;25027;2885;
1084;Hovedstaden;2020-09-23;M;155;0;4;665;25182;2889;
1082;Midtjylland;2020-09-23;M;72;0;4;665;25254;2893;
1081;Nordjylland;2020-09-23;M;25;0;0;665;25279;2893;
1085;Sjælland;2020-09-23;M;47;2;5;667;25326;2898;
1083;Syddanmark;2020-09-23;M;45;0;1;667;25371;2899;
1084;Hovedstaden;2020-09-24;F;142;0;3;667;25513;2902;
1082;Midtjylland;2020-09-24;F;58;0;3;667;25571;2905;
1081;Nordjylland;2020-09-24;F;20;0;0;667;25591;2905;
1085;Sjælland;2020-09-24;F;40;0;1;667;25631;2906;
1083;Syddanmark;2020-09-24;F;43;0;4;667;25674;2910;
1084;Hovedstaden;2020-09-24;M;146;1;7;668;25820;2917;
1082;Midtjylland;2020-09-24;M;55;1;0;669;25875;2917;
1081;Nordjylland;2020-09-24;M;18;0;0;669;25893;2917;
1085;Sjælland;2020-09-24;M;40;0;2;669;25933;2919;
1083;Syddanmark;2020-09-24;M;37;0;5;669;25970;2924;
1084;Hovedstaden;2020-09-25;F;103;0;5;669;26073;2929;
1082;Midtjylland;2020-09-25;F;52;0;2;669;26125;2931;
1081;Nordjylland;2020-09-25;F;13;0;1;669;26138;2932;
1085;Sjælland;2020-09-25;F;31;0;2;669;26169;2934;
1083;Syddanmark;2020-09-25;F;40;0;0;669;26209;2934;
1084;Hovedstaden;2020-09-25;M;104;1;3;670;26313;2937;
1082;Midtjylland;2020-09-25;M;52;0;0;670;26365;2937;
1081;Nordjylland;2020-09-25;M;27;0;0;670;26392;2937;
1085;Sjælland;2020-09-25;M;34;0;2;670;26426;2939;
1083;Syddanmark;2020-09-25;M;32;0;1;670;26458;2940;
1084;Hovedstaden;2020-09-26;F;84;0;3;670;26542;2943;
1082;Midtjylland;2020-09-26;F;50;0;0;670;26592;2943;
1081;Nordjylland;2020-09-26;F;15;0;1;670;26607;2944;
1085;Sjælland;2020-09-26;F;30;0;2;670;26637;2946;
1083;Syddanmark;2020-09-26;F;18;0;1;670;26655;2947;
1084;Hovedstaden;2020-09-26;M;95;0;2;670;26750;2949;
1082;Midtjylland;2020-09-26;M;42;0;1;670;26792;2950;
1081;Nordjylland;2020-09-26;M;17;0;0;670;26809;2950;
1085;Sjælland;2020-09-26;M;24;0;2;670;26833;2952;
1083;Syddanmark;2020-09-26;M;20;0;0;670;26853;2952;
1084;Hovedstaden;2020-09-27;F;103;0;3;670;26956;2955;
1082;Midtjylland;2020-09-27;F;47;0;0;670;27003;2955;
1081;Nordjylland;2020-09-27;F;9;0;0;670;27012;2955;
1085;Sjælland;2020-09-27;F;23;0;0;670;27035;2955;
1083;Syddanmark;2020-09-27;F;14;0;0;670;27049;2955;
1084;Hovedstaden;2020-09-27;M;81;0;3;670;27130;2958;
1082;Midtjylland;2020-09-27;M;32;0;2;670;27162;2960;
1081;Nordjylland;2020-09-27;M;13;1;2;671;27175;2962;
1085;Sjælland;2020-09-27;M;16;0;0;671;27191;2962;
1083;Syddanmark;2020-09-27;M;21;0;0;671;27212;2962;
1084;Hovedstaden;2020-09-28;F;118;0;4;671;27330;2966;
1082;Midtjylland;2020-09-28;F;52;0;1;671;27382;2967;
1081;Nordjylland;2020-09-28;F;14;0;0;671;27396;2967;
1085;Sjælland;2020-09-28;F;28;0;0;671;27424;2967;
1083;Syddanmark;2020-09-28;F;33;0;2;671;27457;2969;
1084;Hovedstaden;2020-09-28;M;94;1;3;672;27551;2972;
1082;Midtjylland;2020-09-28;M;57;0;3;672;27608;2975;
1081;Nordjylland;2020-09-28;M;24;0;0;672;27632;2975;
1085;Sjælland;2020-09-28;M;35;0;1;672;27667;2976;
1083;Syddanmark;2020-09-28;M;26;0;2;672;27693;2978;
1084;Hovedstaden;2020-09-29;F;100;0;1;672;27793;2979;
1082;Midtjylland;2020-09-29;F;56;0;4;672;27849;2983;
1081;Nordjylland;2020-09-29;F;17;0;0;672;27866;2983;
1085;Sjælland;2020-09-29;F;28;0;0;672;27894;2983;
1083;Syddanmark;2020-09-29;F;27;1;1;673;27921;2984;
1084;Hovedstaden;2020-09-29;M;91;0;3;673;28012;2987;
1082;Midtjylland;2020-09-29;M;51;1;2;674;28063;2989;
1081;Nordjylland;2020-09-29;M;27;0;1;674;28090;2990;
1085;Sjælland;2020-09-29;M;24;0;1;674;28114;2991;
1083;Syddanmark;2020-09-29;M;29;0;1;674;28143;2992;
1084;Hovedstaden;2020-09-30;F;97;0;2;674;28240;2994;
1082;Midtjylland;2020-09-30;F;46;0;0;674;28286;2994;
1081;Nordjylland;2020-09-30;F;13;0;0;674;28299;2994;
1085;Sjælland;2020-09-30;F;28;0;3;674;28327;2997;
1083;Syddanmark;2020-09-30;F;20;0;1;674;28347;2998;
1084;Hovedstaden;2020-09-30;M;78;0;3;674;28425;3001;
1082;Midtjylland;2020-09-30;M;48;0;1;674;28473;3002;
1081;Nordjylland;2020-09-30;M;26;0;0;674;28499;3002;
1085;Sjælland;2020-09-30;M;31;0;0;674;28530;3002;
1083;Syddanmark;2020-09-30;M;46;0;1;674;28576;3003;
1084;Hovedstaden;2020-10-01;F;90;0;2;674;28666;3005;
1082;Midtjylland;2020-10-01;F;54;0;0;674;28720;3005;
1081;Nordjylland;2020-10-01;F;20;2;2;676;28740;3007;
1085;Sjælland;2020-10-01;F;30;0;0;676;28770;3007;
1083;Syddanmark;2020-10-01;F;25;1;0;677;28795;3007;
1084;Hovedstaden;2020-10-01;M;74;0;2;677;28869;3009;
1082;Midtjylland;2020-10-01;M;54;1;3;678;28923;3012;
1081;Nordjylland;2020-10-01;M;21;1;2;679;28944;3014;
1085;Sjælland;2020-10-01;M;26;0;0;679;28970;3014;
1083;Syddanmark;2020-10-01;M;33;0;2;679;29003;3016;
1084;Hovedstaden;2020-10-02;F;74;0;3;679;29077;3019;
1082;Midtjylland;2020-10-02;F;39;0;2;679;29116;3021;
1081;Nordjylland;2020-10-02;F;19;0;1;679;29135;3022;
1085;Sjælland;2020-10-02;F;21;0;0;679;29156;3022;
1083;Syddanmark;2020-10-02;F;20;0;0;679;29176;3022;
1084;Hovedstaden;2020-10-02;M;67;0;2;679;29243;3024;
1082;Midtjylland;2020-10-02;M;62;1;2;680;29305;3026;
1081;Nordjylland;2020-10-02;M;17;0;0;680;29322;3026;
1085;Sjælland;2020-10-02;M;20;0;1;680;29342;3027;
1083;Syddanmark;2020-10-02;M;27;0;0;680;29369;3027;
1084;Hovedstaden;2020-10-03;F;78;0;0;680;29447;3027;
1082;Midtjylland;2020-10-03;F;27;0;0;680;29474;3027;
1081;Nordjylland;2020-10-03;F;12;0;0;680;29486;3027;
1085;Sjælland;2020-10-03;F;17;0;0;680;29503;3027;
1083;Syddanmark;2020-10-03;F;29;0;0;680;29532;3027;
1084;Hovedstaden;2020-10-03;M;67;0;0;680;29599;3027;
1082;Midtjylland;2020-10-03;M;43;0;3;680;29642;3030;
1081;Nordjylland;2020-10-03;M;19;0;0;680;29661;3030;
1085;Sjælland;2020-10-03;M;15;0;0;680;29676;3030;
1083;Syddanmark;2020-10-03;M;30;0;0;680;29706;3030;
1084;Hovedstaden;2020-10-04;F;63;0;5;680;29769;3035;
1082;Midtjylland;2020-10-04;F;29;0;1;680;29798;3036;
1081;Nordjylland;2020-10-04;F;11;0;0;680;29809;3036;
1085;Sjælland;2020-10-04;F;13;0;0;680;29822;3036;
1083;Syddanmark;2020-10-04;F;21;1;0;681;29843;3036;
1084;Hovedstaden;2020-10-04;M;83;0;3;681;29926;3039;
1082;Midtjylland;2020-10-04;M;29;0;2;681;29955;3041;
1081;Nordjylland;2020-10-04;M;19;0;1;681;29974;3042;
1085;Sjælland;2020-10-04;M;17;0;2;681;29991;3044;
1083;Syddanmark;2020-10-04;M;21;0;1;681;30012;3045;
1084;Hovedstaden;2020-10-05;F;90;1;4;682;30102;3049;
1082;Midtjylland;2020-10-05;F;55;0;0;682;30157;3049;
1081;Nordjylland;2020-10-05;F;19;0;0;682;30176;3049;
1085;Sjælland;2020-10-05;F;24;0;1;682;30200;3050;
1083;Syddanmark;2020-10-05;F;33;0;0;682;30233;3050;
1084;Hovedstaden;2020-10-05;M;72;2;6;684;30305;3056;
1082;Midtjylland;2020-10-05;M;49;0;3;684;30354;3059;
1081;Nordjylland;2020-10-05;M;41;0;1;684;30395;3060;
1085;Sjælland;2020-10-05;M;17;0;1;684;30412;3061;
1083;Syddanmark;2020-10-05;M;28;0;0;684;30440;3061;
1084;Hovedstaden;2020-10-06;F;91;1;2;685;30531;3063;
1082;Midtjylland;2020-10-06;F;35;0;1;685;30566;3064;
1081;Nordjylland;2020-10-06;F;15;0;1;685;30581;3065;
1085;Sjælland;2020-10-06;F;19;0;0;685;30600;3065;
1083;Syddanmark;2020-10-06;F;23;0;1;685;30623;3066;
1084;Hovedstaden;2020-10-06;M;103;0;3;685;30726;3069;
1082;Midtjylland;2020-10-06;M;73;0;2;685;30799;3071;
1081;Nordjylland;2020-10-06;M;16;0;1;685;30815;3072;
1085;Sjælland;2020-10-06;M;21;0;1;685;30836;3073;
1083;Syddanmark;2020-10-06;M;30;0;1;685;30866;3074;
1084;Hovedstaden;2020-10-07;F;80;3;5;688;30946;3079;
1082;Midtjylland;2020-10-07;F;47;0;2;688;30993;3081;
1081;Nordjylland;2020-10-07;F;24;0;0;688;31017;3081;
1085;Sjælland;2020-10-07;F;18;0;0;688;31035;3081;
1083;Syddanmark;2020-10-07;F;32;1;1;689;31067;3082;
1084;Hovedstaden;2020-10-07;M;78;1;4;690;31145;3086;
1082;Midtjylland;2020-10-07;M;105;0;3;690;31250;3089;
1081;Nordjylland;2020-10-07;M;25;0;0;690;31275;3089;
1085;Sjælland;2020-10-07;M;19;0;1;690;31294;3090;
1083;Syddanmark;2020-10-07;M;24;2;1;692;31318;3091;
1084;Hovedstaden;2020-10-08;F;73;0;1;692;31391;3092;
1082;Midtjylland;2020-10-08;F;67;0;2;692;31458;3094;
1081;Nordjylland;2020-10-08;F;20;0;0;692;31478;3094;
1085;Sjælland;2020-10-08;F;15;1;2;693;31493;3096;
1083;Syddanmark;2020-10-08;F;27;0;0;693;31520;3096;
1084;Hovedstaden;2020-10-08;M;80;0;3;693;31600;3099;
1082;Midtjylland;2020-10-08;M;70;0;2;693;31670;3101;
1081;Nordjylland;2020-10-08;M;30;0;2;693;31700;3103;
1085;Sjælland;2020-10-08;M;13;0;0;693;31713;3103;
1083;Syddanmark;2020-10-08;M;28;0;1;693;31741;3104;
1084;Hovedstaden;2020-10-09;F;72;1;3;694;31813;3107;
1082;Midtjylland;2020-10-09;F;55;0;4;694;31868;3111;
1081;Nordjylland;2020-10-09;F;22;0;0;694;31890;3111;
1085;Sjælland;2020-10-09;F;16;0;0;694;31906;3111;
1083;Syddanmark;2020-10-09;F;34;0;0;694;31940;3111;
1084;Hovedstaden;2020-10-09;M;80;0;3;694;32020;3114;
1082;Midtjylland;2020-10-09;M;61;0;2;694;32081;3116;
