"Dato";"Sidste opdatering";"Sygdom";"Sæson";"Regionskode";"Region";"Aldersgruppe";"Køn";"Antal borgere";"Antal førstegangstestede personer";"Antal tests";"Antal Bekræftede tilfælde";"Antal nye indlæggelser";"Antal døde";"Positivprocent";"Incidens";"Testrate";"Indlæggelsesrate";"timestamp_2026-02-24T12:52:02.349"
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;01. 0-5 måneder;Alle;9819;1475;1724;547;305;0;0,37;5570,83;15021,90;3106,22;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;01. 0-5 måneder;K;4785;659;770;258;153;0;0,39;5391,85;13772,20;3197,49;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;01. 0-5 måneder;M;5034;816;954;289;152;0;0,35;5740,96;16209,77;3019,47;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;02. 6-11 måneder;Alle;10670;683;840;236;99;0;0,35;2211,81;6401,12;927,84;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;02. 6-11 måneder;K;5243;312;368;100;43;0;0,32;1907,30;5950,79;820,14;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;02. 6-11 måneder;M;5427;371;472;136;56;0;0,37;2505,99;6836,19;1031,88;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;03. 1 år;Alle;20474;1214;1496;447;186;0;0,37;2183,26;5929,47;908,47;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;03. 1 år;K;9995;555;672;204;81;0;0,37;2041,02;5552,78;810,41;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;03. 1 år;M;10479;659;824;243;105;0;0,37;2318,92;6288,77;1002,00;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;04. 2 år;Alle;20515;521;614;136;40;0;0,26;662,93;2539,61;194,98;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;04. 2 år;K;9979;251;294;67;21;0;0,27;671,41;2515,28;210,44;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;04. 2 år;M;10536;270;320;69;19;0;0,26;654,90;2562,64;180,33;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;05. 3-5 år;Alle;57585;767;913;74;8;0;0,10;128,51;1331,94;13,89;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;05. 3-5 år;K;28097;371;440;37;3;0;0,10;131,69;1320,43;10,68;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;05. 3-5 år;M;29488;396;473;37;5;0;0,09;125,47;1342,92;16,96;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;06. 6-14 år;Alle;183086;1086;1193;48;5;0;0,04;26,22;593,16;2,73;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;06. 6-14 år;K;89103;518;567;25;2;0;0,05;28,06;581,35;2,24;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;06. 6-14 år;M;93983;568;626;23;3;0;0,04;24,47;604,36;3,19;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;07. 15-44 år;Alle;784123;4803;5299;141;18;0;0,03;17,98;612,53;2,30;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;07. 15-44 år;K;395640;2984;3276;87;9;0;0,03;21,99;754,22;2,27;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;07. 15-44 år;M;388483;1819;2023;54;9;0;0,03;13,90;468,23;2,32;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;08. 45-64 år;Alle;445488;4452;5123;188;67;5;0,04;42,20;999,35;15,04;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;08. 45-64 år;K;224859;2460;2818;106;38;3;0,04;47,14;1094,02;16,90;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;08. 45-64 år;M;220629;1992;2305;82;29;2;0,04;37,17;902,87;13,14;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;09. 65-74 år;Alle;164148;2811;3337;135;76;5;0,05;82,24;1712,48;46,30;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;09. 65-74 år;K;88775;1412;1629;70;32;2;0,05;78,85;1590,54;36,05;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;09. 65-74 år;M;75373;1399;1708;65;44;3;0,05;86,24;1856,10;58,38;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;10. 75-84 år;Alle;86824;2368;2854;128;84;13;0,05;147,42;2727,36;96,75;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;10. 75-84 år;K;50404;1243;1473;68;43;7;0,05;134,91;2466,07;85,31;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;10. 75-84 år;M;36420;1125;1381;60;41;6;0,05;164,74;3088,96;112,58;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;11. 85+ år;Alle;19524;1226;1404;66;54;6;0,05;338,05;6279,45;276,58;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;11. 85+ år;K;13738;724;819;46;38;3;0,06;334,84;5270,05;276,61;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;11. 85+ år;M;5786;502;585;20;16;3;0,04;345,66;8676,11;276,53;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;Alle;Alle;1802256;21406;24797;2146;942;29;0,10;119,07;1187,73;52,27;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;Alle;K;920618;11489;13126;1068;463;15;0,09;116,01;1247,97;50,29;
2026-02-24;2026-02-17;RSV;2018/2019;1084;Hovedstaden;Alle;M;881638;9917;11671;1078;479;14;0,11;122,27;1124,84;54,33;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;01. 0-5 måneder;Alle;6941;287;326;95;62;0;0,33;1368,68;4134,85;893,24;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;01. 0-5 måneder;K;3318;125;138;46;29;0;0,37;1386,38;3767,33;874,02;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;01. 0-5 måneder;M;3623;162;188;49;33;0;0,30;1352,47;4471,43;910,85;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;02. 6-11 måneder;Alle;7652;107;125;42;21;0;0,39;548,88;1398,33;274,44;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;02. 6-11 måneder;K;3752;47;53;18;6;0;0,38;479,74;1252,67;159,91;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;02. 6-11 måneder;M;3900;60;72;24;15;0;0,40;615,38;1538,46;384,62;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;03. 1 år;Alle;14998;228;259;67;22;0;0,29;446,73;1520,20;146,69;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;03. 1 år;K;7230;90;107;25;9;0;0,28;345,78;1244,81;124,48;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;03. 1 år;M;7768;138;152;42;13;0;0,30;540,68;1776,52;167,35;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;04. 2 år;Alle;14926;65;80;30;8;0;0,46;200,99;435,48;53,60;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;04. 2 år;K;7221;24;28;12;3;0;0,50;166,18;332,36;41,55;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;04. 2 år;M;7705;41;52;18;5;0;0,44;233,61;532,12;64,89;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;05. 3-5 år;Alle;42039;68;91;13;4;0;0,19;30,92;161,75;9,51;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;05. 3-5 år;K;20546;25;40;4;0;0;0,16;19,47;121,68;0,00;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;05. 3-5 år;M;21493;43;51;9;4;0;0,21;41,87;200,07;18,61;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;06. 6-14 år;Alle;141435;63;82;3;0;0;0,05;2,12;44,54;0,00;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;06. 6-14 år;K;69227;28;31;2;0;0;0,07;2,89;40,45;0,00;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;06. 6-14 år;M;72208;35;51;1;0;0;0,03;1,38;48,47;0,00;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;07. 15-44 år;Alle;513489;208;242;3;2;0;0,01;0,58;40,51;0,39;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;07. 15-44 år;K;252563;118;140;2;1;0;0,02;0,79;46,72;0,40;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;07. 15-44 år;M;260926;90;102;1;1;0;0,01;0,38;34,49;0,38;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;08. 45-64 år;Alle;338562;336;373;14;8;1;0,04;4,14;99,24;2,36;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;08. 45-64 år;K;169900;156;166;9;4;0;0,06;5,30;91,82;2,35;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;08. 45-64 år;M;168662;180;207;5;4;1;0,03;2,96;106,72;2,37;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;09. 65-74 år;Alle;137650;320;379;7;6;0;0,02;5,09;232,47;4,36;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;09. 65-74 år;K;70770;126;139;0;0;0;0,00;0,00;178,04;0,00;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;09. 65-74 år;M;66880;194;240;7;6;0;0,04;10,47;290,07;8,97;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;10. 75-84 år;Alle;68567;242;290;10;9;1;0,04;14,58;352,94;13,13;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;10. 75-84 år;K;37840;120;139;6;5;0;0,05;15,86;317,12;13,21;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;10. 75-84 år;M;30727;122;151;4;4;1;0,03;13,02;397,04;13,02;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;11. 85+ år;Alle;15164;112;121;2;2;1;0,02;13,19;738,59;13,19;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;11. 85+ år;K;10023;67;71;2;2;1;0,03;19,95;668,46;19,95;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;11. 85+ år;M;5141;45;50;0;0;0;0,00;0,00;875,32;0,00;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;Alle;Alle;1301423;2036;2368;286;144;3;0,14;21,98;156,44;11,06;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;Alle;K;652390;926;1052;126;59;1;0,14;19,31;141,94;9,04;
2026-02-24;2026-02-17;RSV;2018/2019;1082;Midtjylland;Alle;M;649033;1110;1316;160;85;2;0,14;24,65;171,02;13,10;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;01. 0-5 måneder;Alle;2924;167;187;74;65;0;0,44;2530,78;5711,35;2222,98;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;01. 0-5 måneder;K;1393;65;70;33;29;0;0,51;2368,99;4666,19;2081,84;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;01. 0-5 måneder;M;1531;102;117;41;36;0;0,40;2677,99;6662,31;2351,40;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;02. 6-11 måneder;Alle;3147;61;65;32;23;0;0,52;1016,84;1938,35;730,85;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;02. 6-11 måneder;K;1522;37;40;20;14;0;0,54;1314,06;2431,01;919,84;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;02. 6-11 måneder;M;1625;24;25;12;9;0;0,50;738,46;1476,92;553,85;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;03. 1 år;Alle;6063;101;108;46;35;0;0,46;758,70;1665,84;577,27;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;03. 1 år;K;3026;56;59;27;21;0;0,48;892,27;1850,63;693,99;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;03. 1 år;M;3037;45;49;19;14;0;0,42;625,62;1481,73;460,98;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;04. 2 år;Alle;6073;26;31;10;5;0;0,38;164,66;428,12;82,33;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;04. 2 år;K;2919;9;11;5;3;0;0,56;171,29;308,32;102,77;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;04. 2 år;M;3154;17;20;5;2;0;0,29;158,53;539,00;63,41;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;05. 3-5 år;Alle;17319;14;15;3;2;0;0,21;17,32;80,84;11,55;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;05. 3-5 år;K;8457;4;5;1;1;0;0,25;11,82;47,30;11,82;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;05. 3-5 år;M;8862;10;10;2;1;0;0,20;22,57;112,84;11,28;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;06. 6-14 år;Alle;59200;21;24;1;1;0;0,05;1,69;35,47;1,69;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;06. 6-14 år;K;28779;12;15;0;0;0;0,00;0,00;41,70;0,00;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;06. 6-14 år;M;30421;9;9;1;1;0;0,11;3,29;29,58;3,29;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;07. 15-44 år;Alle;213380;15;19;0;0;0;0,00;0,00;7,03;0,00;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;07. 15-44 år;K;102501;10;12;0;0;0;0,00;0,00;9,76;0,00;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;07. 15-44 år;M;110879;5;7;0;0;0;0,00;0,00;4,51;0,00;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;08. 45-64 år;Alle;155915;33;39;0;0;0;0,00;0,00;21,17;0,00;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;08. 45-64 år;K;77824;17;19;0;0;0;0,00;0,00;21,84;0,00;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;08. 45-64 år;M;78091;16;20;0;0;0;0,00;0,00;20,49;0,00;
2026-02-24;2026-02-17;RSV;2018/2019;1081;Nordjylland;09. 65-74 år;Alle;67505;25;31;1;0;0;0,04;1,48;37,03;0,00;
