"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"Timestamp"
1085;Sjælland;2021-05-27;F;51;0;0;2542;276908;13097;2025-02-18T10:06:52.739
1083;Syddanmark;2021-05-27;F;56;0;2;2542;276964;13099;2025-02-18T10:06:52.739
1084;Hovedstaden;2021-05-27;M;241;0;4;2542;277205;13103;2025-02-18T10:06:52.739
1082;Midtjylland;2021-05-27;M;97;0;1;2542;277302;13104;2025-02-18T10:06:52.739
1081;Nordjylland;2021-05-27;M;64;0;2;2542;277366;13106;2025-02-18T10:06:52.739
1085;Sjælland;2021-05-27;M;78;1;3;2543;277444;13109;2025-02-18T10:06:52.739
1083;Syddanmark;2021-05-27;M;76;0;2;2543;277520;13111;2025-02-18T10:06:52.739
1084;Hovedstaden;2021-05-28;F;179;0;2;2543;277699;13113;2025-02-18T10:06:52.739
1082;Midtjylland;2021-05-28;F;80;0;1;2543;277779;13114;2025-02-18T10:06:52.739
1081;Nordjylland;2021-05-28;F;55;0;0;2543;277834;13114;2025-02-18T10:06:52.739
1085;Sjælland;2021-05-28;F;52;0;2;2543;277886;13116;2025-02-18T10:06:52.739
1083;Syddanmark;2021-05-28;F;67;0;1;2543;277953;13117;2025-02-18T10:06:52.739
1084;Hovedstaden;2021-05-28;M;194;0;4;2543;278147;13121;2025-02-18T10:06:52.739
1082;Midtjylland;2021-05-28;M;103;0;0;2543;278250;13121;2025-02-18T10:06:52.739
1081;Nordjylland;2021-05-28;M;59;0;0;2543;278309;13121;2025-02-18T10:06:52.739
1085;Sjælland;2021-05-28;M;60;0;0;2543;278369;13121;2025-02-18T10:06:52.739
1083;Syddanmark;2021-05-28;M;74;1;3;2544;278443;13124;2025-02-18T10:06:52.739
1084;Hovedstaden;2021-05-29;F;161;0;4;2544;278604;13128;2025-02-18T10:06:52.739
1082;Midtjylland;2021-05-29;F;64;0;2;2544;278668;13130;2025-02-18T10:06:52.739
1081;Nordjylland;2021-05-29;F;45;0;0;2544;278713;13130;2025-02-18T10:06:52.739
1085;Sjælland;2021-05-29;F;34;0;2;2544;278747;13132;2025-02-18T10:06:52.739
1083;Syddanmark;2021-05-29;F;58;0;3;2544;278805;13135;2025-02-18T10:06:52.739
1084;Hovedstaden;2021-05-29;M;194;1;3;2545;278999;13138;2025-02-18T10:06:52.739
1082;Midtjylland;2021-05-29;M;84;0;1;2545;279083;13139;2025-02-18T10:06:52.739
1081;Nordjylland;2021-05-29;M;66;0;0;2545;279149;13139;2025-02-18T10:06:52.739
1085;Sjælland;2021-05-29;M;47;0;2;2545;279196;13141;2025-02-18T10:06:52.739
1083;Syddanmark;2021-05-29;M;61;0;4;2545;279257;13145;2025-02-18T10:06:52.739
1084;Hovedstaden;2021-05-30;F;170;1;6;2546;279427;13151;2025-02-18T10:06:52.739
1082;Midtjylland;2021-05-30;F;76;0;0;2546;279503;13151;2025-02-18T10:06:52.739
1081;Nordjylland;2021-05-30;F;62;0;0;2546;279565;13151;2025-02-18T10:06:52.739
